taglank,tagnr,direction,operator,origin,destination,skandia_time,sodertalje_time,num_stations,stations_list,journey_date,source_month,journey_duration
202402118396,59410,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-02-11 23:35:00,2024-02-12 04:47:00,69,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Olskroken|Göteborg Sävenäs|Sävedalen|Partille|Jonsered östra|Jonsered Västra|Aspen|Aspedalen|Lerum|Stenkullen|Stenkullen|Floda|Norsesund västra|Norsesund|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-02-11,,0 days 05:12:00
202402128396,59410,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-02-12 23:35:00,2024-02-13 04:47:00,69,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Olskroken|Göteborg Sävenäs|Sävedalen|Partille|Jonsered östra|Jonsered Västra|Aspen|Aspedalen|Lerum|Stenkullen|Stenkullen|Floda|Norsesund västra|Norsesund|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-02-12,,0 days 05:12:00
202402148396,59410,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-02-14 21:15:00,2024-02-15 02:41:00,68,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Göteborg Sävenäs|Sävedalen|Partille|Jonsered Västra|Jonsered östra|Aspen|Aspedalen|Lerum|Stenkullen|Floda|Norsesund västra|Norsesund|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-02-14,,0 days 05:26:00
202402188396,59410,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-02-18 23:35:00,2024-02-19 04:47:00,68,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Göteborg Sävenäs|Sävedalen|Partille|Jonsered Västra|Jonsered östra|Aspen|Aspedalen|Lerum|Stenkullen|Stenkullen|Floda|Norsesund|Norsesund västra|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-02-18,,0 days 05:12:00
202402198396,59410,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-02-19 23:35:00,2024-02-20 04:47:00,68,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Göteborg Sävenäs|Sävedalen|Partille|Jonsered Västra|Jonsered östra|Aspen|Aspedalen|Lerum|Stenkullen|Stenkullen|Floda|Norsesund|Norsesund västra|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-02-19,,0 days 05:12:00
202402218396,59410,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-02-21 23:35:00,2024-02-22 04:47:00,69,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Olskroken|Göteborg Sävenäs|Sävedalen|Partille|Jonsered östra|Jonsered Västra|Aspen|Aspedalen|Lerum|Stenkullen|Stenkullen|Floda|Norsesund|Norsesund västra|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-02-21,,0 days 05:12:00
202402228396,59410,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-02-22 23:35:00,2024-02-23 04:47:00,68,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Göteborg Sävenäs|Sävedalen|Partille|Jonsered Västra|Jonsered östra|Aspen|Aspedalen|Lerum|Stenkullen|Stenkullen|Floda|Norsesund|Norsesund västra|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-02-22,,0 days 05:12:00
202402258396,59410,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-02-25 23:35:00,2024-02-26 04:47:00,69,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Olskroken|Göteborg Sävenäs|Sävedalen|Partille|Jonsered östra|Jonsered Västra|Aspen|Aspedalen|Lerum|Stenkullen|Stenkullen|Floda|Norsesund|Norsesund västra|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-02-25,,0 days 05:12:00
202402268396,59414,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-02-26 23:27:00,2024-02-27 07:43:00,85,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Göteborg Marieholm|Agnesberg|Surte|Bohus|Nödinge|Nol|Älvängen|Alvhem|Lödöse södra|Torbacken|Varpemossen|Velanda södra|Trollhättan|Öxnered|Bjurhem|Frändefors|Brålanda|Brålanda|Skälebol|Erikstad|Mellerud|Köpmannebro|Ånimskog|Tösse|Åmål|Åmål|Säffle|Säffle|Värmlands Bro|Segmon|Grums|Edsvalla|Kil|Kil|Stenåsen|Klingerud|Skåre|Karlstads central|Karlstad Välsviken|Skattkärr|Skattkärr|Väse|Ölme|Kristinehamn|Björneborg|Strömtorp|Degerfors|Svartå|Svartå|Hasselfors|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-02-26,,0 days 08:16:00
202402288396,59414,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-02-28 23:27:00,2024-02-29 07:43:00,85,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Göteborg Marieholm|Agnesberg|Surte|Bohus|Nödinge|Nol|Älvängen|Alvhem|Lödöse södra|Torbacken|Varpemossen|Velanda södra|Trollhättan|Öxnered|Bjurhem|Frändefors|Brålanda|Brålanda|Skälebol|Erikstad|Mellerud|Köpmannebro|Ånimskog|Tösse|Åmål|Åmål|Säffle|Säffle|Värmlands Bro|Segmon|Grums|Edsvalla|Kil|Kil|Stenåsen|Klingerud|Skåre|Karlstads central|Karlstad Välsviken|Skattkärr|Skattkärr|Väse|Ölme|Kristinehamn|Björneborg|Strömtorp|Degerfors|Svartå|Svartå|Hasselfors|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-02-28,,0 days 08:16:00
202402298396,59410,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-02-29 23:35:00,2024-03-01 04:47:00,69,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Olskroken|Göteborg Sävenäs|Sävedalen|Partille|Jonsered Västra|Jonsered östra|Aspen|Aspedalen|Lerum|Stenkullen|Stenkullen|Floda|Norsesund|Norsesund västra|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-02-29,,0 days 05:12:00
202403038396,59410,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-03-03 23:35:00,2024-03-04 04:47:00,69,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Olskroken|Göteborg Sävenäs|Sävedalen|Partille|Jonsered östra|Jonsered Västra|Aspen|Aspedalen|Lerum|Stenkullen|Stenkullen|Floda|Norsesund|Norsesund västra|Bryngenäs|Västra Bodarna|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-03-03,,0 days 05:12:00
202403078396,59410,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-03-07 23:35:00,2024-03-08 04:47:00,69,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Olskroken|Göteborg Sävenäs|Sävedalen|Partille|Jonsered östra|Jonsered Västra|Aspen|Aspedalen|Lerum|Stenkullen|Stenkullen|Floda|Norsesund|Norsesund västra|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-03-07,,0 days 05:12:00
202403108396,59410,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-03-10 22:52:00,2024-03-11 04:06:00,68,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Göteborg Sävenäs|Sävedalen|Partille|Jonsered Västra|Jonsered östra|Aspen|Aspedalen|Lerum|Stenkullen|Stenkullen|Floda|Norsesund västra|Norsesund|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-03-10,,0 days 05:14:00
202403118396,59410,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-03-11 23:35:00,2024-03-12 04:47:00,69,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Olskroken|Göteborg Sävenäs|Sävedalen|Partille|Jonsered östra|Jonsered Västra|Aspen|Aspedalen|Lerum|Stenkullen|Stenkullen|Floda|Norsesund|Norsesund västra|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-03-11,,0 days 05:12:00
202403138396,59410,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-03-13 23:35:00,2024-03-14 04:47:00,68,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Göteborg Sävenäs|Sävedalen|Partille|Jonsered Västra|Jonsered östra|Aspen|Aspedalen|Lerum|Stenkullen|Stenkullen|Floda|Norsesund|Norsesund västra|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-03-13,,0 days 05:12:00
202403148396,59410,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-03-14 23:35:00,2024-03-15 04:47:00,68,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Göteborg Sävenäs|Sävedalen|Partille|Jonsered Västra|Jonsered östra|Aspen|Aspedalen|Lerum|Stenkullen|Stenkullen|Floda|Norsesund|Norsesund västra|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-03-14,,0 days 05:12:00
202403178396,59410,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-03-17 23:35:00,2024-03-18 04:47:00,68,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Göteborg Sävenäs|Sävedalen|Partille|Jonsered Västra|Jonsered östra|Aspen|Aspedalen|Lerum|Stenkullen|Stenkullen|Floda|Norsesund|Norsesund västra|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-03-17,,0 days 05:12:00
202403188396,59410,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-03-18 23:35:00,2024-03-19 04:47:00,68,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Göteborg Sävenäs|Sävedalen|Partille|Jonsered Västra|Jonsered östra|Aspen|Aspedalen|Lerum|Stenkullen|Stenkullen|Floda|Norsesund|Norsesund västra|Bryngenäs|Västra Bodarna|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-03-18,,0 days 05:12:00
202403208396,59410,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-03-20 23:35:00,2024-03-21 04:47:00,69,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Olskroken|Göteborg Sävenäs|Sävedalen|Partille|Jonsered östra|Jonsered Västra|Aspen|Aspedalen|Lerum|Stenkullen|Stenkullen|Floda|Norsesund|Norsesund västra|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-03-20,,0 days 05:12:00
202403218396,59410,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-03-21 23:35:00,2024-03-22 04:47:00,68,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Göteborg Sävenäs|Sävedalen|Partille|Jonsered Västra|Jonsered östra|Aspen|Aspedalen|Lerum|Stenkullen|Stenkullen|Floda|Norsesund|Norsesund västra|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-03-21,,0 days 05:12:00
202403248396,59410,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-03-24 23:35:00,2024-03-25 04:47:00,68,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Göteborg Sävenäs|Sävedalen|Partille|Jonsered östra|Jonsered Västra|Aspen|Aspedalen|Lerum|Stenkullen|Stenkullen|Floda|Norsesund|Norsesund västra|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-03-24,,0 days 05:12:00
202403258396,59410,TO_SODERTALJE,Green Cargo AB,Göteborg Skandiahamnen,Södertälje hamn,2024-03-25 23:35:00,2024-03-26 04:47:00,69,Göteborg Skandiahamnen|Pölsebo|Göteborg Lindholmen|Göteborg Kville|Olskroken|Göteborg Sävenäs|Sävedalen|Partille|Jonsered Västra|Jonsered östra|Aspen|Aspedalen|Lerum|Stenkullen|Stenkullen|Floda|Norsesund västra|Norsesund|Västra Bodarna|Bryngenäs|Alingsås|Algutsgården|Vårgårda|Herrljunga västra|Herrljunga central|Källeryd|Floby|Falköpings c|Falköpings c|Falköpings norra|Stenstorp|Regumatorp|Skövde c|Väring|Moholm|Töreboda|Slätte|Älgarås|Gårdsjö|Finnerödja|Laxå|Linddalen|Vretstorp|Östansjö|Tälle|Hallsbergs rangerbangård|Hallsbergs pbg|Hallsbergs pbg|Pålsboda|Kilsmo|Högsjö|Vingåker|Baggetorp|Katrineholms c|Stolpstugan|Sköldinge|Flen|Skebokvarn|Sparreholm|Nyckelsjön|Stjärnhov|Björnlunda|Kolke|Gnesta|Mölnbo|Järna|Bränninge|Södertälje syd undre|Södertälje hamn,2024-03-25,,0 days 05:12:00
